Region,Age,Year,Total_Population
07,16,1979,2382
07,16,1980,2604
07,16,1981,2593
07,16,1982,2651
07,16,1983,2654
07,16,1984,2526
07,16,1985,2467
07,16,1986,2431
07,16,1987,2521
07,16,1988,2459
07,16,1989,2440
07,16,1990,2592
07,16,1991,2470
07,16,1992,2386
07,16,1993,2291
07,16,1994,2227
07,16,1995,2308
07,16,1996,2281
07,16,1997,2214
07,16,1998,2202
07,16,1999,2188
07,16,2000,2147
07,16,2001,2196
07,16,2002,2263
07,16,2003,2357
07,16,2004,2431
07,16,2005,2427
07,16,2006,2599
07,16,2007,2613
07,16,2008,2637
07,16,2009,2474
07,16,2010,2382
07,16,2011,2288
07,16,2012,2050
07,16,2013,2048
07,16,2014,2053
07,16,2015,2083
07,16,2016,2051
07,16,2017,2215
07,16,2018,2309
07,16,2019,2330
07,16,2020,2432
07,16,2021,2362
07,16,2022,2499
07,16,2023,2430
08,0,1968,3229
08,0,1969,3019
08,0,1970,3041
08,0,1971,3013
08,0,1972,3053
08,0,1973,3020
08,0,1974,2978
08,0,1975,2803
08,0,1976,2704
08,0,1977,2681
08,0,1978,2532
08,0,1979,2696
08,0,1980,2588
08,0,1981,2661
08,0,1982,2600
08,0,1983,2489
08,0,1984,2614
08,0,1985,2773
08,0,1986,2670
08,0,1987,2777
08,0,1988,2943
08,0,1989,3063
08,0,1990,3390
08,0,1991,3274
08,0,1992,3278
08,0,1993,3135
08,0,1994,2825
08,0,1995,2621
08,0,1996,2311
08,0,1997,2063
08,0,1998,2058
08,0,1999,1997
08,0,2000,2085
08,0,2001,2036
08,0,2002,2126
08,0,2003,2084
08,0,2004,2105
08,0,2005,2123
08,0,2006,2204
08,0,2007,2218
08,0,2008,2199
08,0,2009,2271
08,0,2010,2355
08,0,2011,2222
08,0,2012,2440
08,0,2013,2331
08,0,2014,2422
08,0,2015,2497
08,0,2016,2574
08,0,2017,2566
08,0,2018,2560
08,0,2019,2430
08,0,2020,2516
08,0,2021,2486
08,0,2022,2196
08,0,2023,2111
08,1,1968,3359
08,1,1969,3225
08,1,1970,3038
08,1,1971,3082
08,1,1972,3046
08,1,1973,3082
08,1,1974,3055
08,1,1975,3031
08,1,1976,2894
08,1,1977,2742
08,1,1978,2713
08,1,1979,2586
08,1,1980,2766
08,1,1981,2612
08,1,1982,2693
08,1,1983,2634
08,1,1984,2496
08,1,1985,2632
08,1,1986,2788
08,1,1987,2709
08,1,1988,2839
08,1,1989,3003
08,1,1990,3134
08,1,1991,3399
08,1,1992,3296
08,1,1993,3311
08,1,1994,3145
08,1,1995,2850
08,1,1996,2642
08,1,1997,2290
08,1,1998,2050
08,1,1999,2066
08,1,2000,2041
08,1,2001,2138
08,1,2002,2074
08,1,2003,2185
08,1,2004,2133
08,1,2005,2136
08,1,2006,2158
08,1,2007,2239
08,1,2008,2247
08,1,2009,2262
08,1,2010,2283
08,1,2011,2388
08,1,2012,2278
08,1,2013,2463
08,1,2014,2403
08,1,2015,2488
08,1,2016,2628
08,1,2017,2664
08,1,2018,2600
08,1,2019,2608
08,1,2020,2479
08,1,2021,2550
08,1,2022,2534
08,1,2023,2225
08,2,1968,3613
08,2,1969,3425
08,2,1970,3248
08,2,1971,3009
08,2,1972,3100
08,2,1973,3083
08,2,1974,3104
08,2,1975,3099
08,2,1976,3066
08,2,1977,2904
08,2,1978,2775
08,2,1979,2720
08,2,1980,2633
08,2,1981,2780
08,2,1982,2613
08,2,1983,2705
08,2,1984,2658
08,2,1985,2509
08,2,1986,2643
08,2,1987,2815
08,2,1988,2752
08,2,1989,2894
08,2,1990,3103
08,2,1991,3177
08,2,1992,3409
08,2,1993,3330
08,2,1994,3325
08,2,1995,3119
08,2,1996,2852
08,2,1997,2624
08,2,1998,2297
08,2,1999,2063
08,2,2000,2075
08,2,2001,2056
08,2,2002,2158
08,2,2003,2111
08,2,2004,2209
08,2,2005,2163
08,2,2006,2178
08,2,2007,2213
08,2,2008,2253
08,2,2009,2273
08,2,2010,2288
08,2,2011,2317
08,2,2012,2429
08,2,2013,2318
08,2,2014,2538
08,2,2015,2462
08,2,2016,2629
08,2,2017,2651
08,2,2018,2669
08,2,2019,2640
08,2,2020,2643
08,2,2021,2507
08,2,2022,2596
08,2,2023,2550
08,3,1968,3581
08,3,1969,3643
08,3,1970,3433
08,3,1971,3251
08,3,1972,3013
08,3,1973,3125
08,3,1974,3114
08,3,1975,3129
08,3,1976,3155
08,3,1977,3126
08,3,1978,2921
08,3,1979,2791
08,3,1980,2760
08,3,1981,2633
08,3,1982,2779
08,3,1983,2631
08,3,1984,2712
08,3,1985,2666
08,3,1986,2535
08,3,1987,2662
08,3,1988,2844
08,3,1989,2815
08,3,1990,2964
08,3,1991,3134
08,3,1992,3188
08,3,1993,3424
08,3,1994,3400
08,3,1995,3305
08,3,1996,3105
08,3,1997,2853
08,3,1998,2610
08,3,1999,2288
08,3,2000,2083
08,3,2001,2092
08,3,2002,2107
08,3,2003,2194
08,3,2004,2129
08,3,2005,2223
08,3,2006,2186
08,3,2007,2214
08,3,2008,2229
08,3,2009,2284
08,3,2010,2289
08,3,2011,2310
08,3,2012,2359
08,3,2013,2476
08,3,2014,2387
08,3,2015,2612
08,3,2016,2580
08,3,2017,2682
08,3,2018,2717
08,3,2019,2684
08,3,2020,2650
08,3,2021,2656
08,3,2022,2533
08,3,2023,2614
08,4,1968,3511
08,4,1969,3620
08,4,1970,3665
08,4,1971,3429
08,4,1972,3240
08,4,1973,3026
08,4,1974,3131
08,4,1975,3158
08,4,1976,3159
08,4,1977,3188
08,4,1978,3130
08,4,1979,2923
08,4,1980,2804
08,4,1981,2767
08,4,1982,2644
08,4,1983,2808
08,4,1984,2633
08,4,1985,2697
08,4,1986,2679
08,4,1987,2576
08,4,1988,2696
08,4,1989,2877
08,4,1990,2852
08,4,1991,2994
08,4,1992,3132
08,4,1993,3211
08,4,1994,3493
08,4,1995,3396
08,4,1996,3306
08,4,1997,3092
08,4,1998,2844
08,4,1999,2617
08,4,2000,2314
08,4,2001,2107
08,4,2002,2114
08,4,2003,2133
08,4,2004,2214
08,4,2005,2143
08,4,2006,2250
08,4,2007,2217
08,4,2008,2252
08,4,2009,2249
08,4,2010,2298
08,4,2011,2327
08,4,2012,2343
08,4,2013,2387
08,4,2014,2539
08,4,2015,2454
08,4,2016,2733
08,4,2017,2635
08,4,2018,2718
08,4,2019,2774
08,4,2020,2699
08,4,2021,2684
08,4,2022,2696
08,4,2023,2525
08,5,1968,3325
08,5,1969,3565
08,5,1970,3645
08,5,1971,3668
08,5,1972,3443
08,5,1973,3241
08,5,1974,3051
08,5,1975,3116
08,5,1976,3190
08,5,1977,3191
08,5,1978,3206
08,5,1979,3159
08,5,1980,2954
08,5,1981,2803
08,5,1982,2776
08,5,1983,2656
08,5,1984,2825
08,5,1985,2626
08,5,1986,2707
08,5,1987,2691
08,5,1988,2603
08,5,1989,2726
08,5,1990,2929
08,5,1991,2883
08,5,1992,3022
08,5,1993,3122
08,5,1994,3269
08,5,1995,3502
08,5,1996,3394
08,5,1997,3310
08,5,1998,3087
08,5,1999,2874
08,5,2000,2634
08,5,2001,2340
08,5,2002,2121
08,5,2003,2151
08,5,2004,2145
08,5,2005,2229
08,5,2006,2157
08,5,2007,2283
08,5,2008,2221
08,5,2009,2271
08,5,2010,2277
08,5,2011,2306
08,5,2012,2357
08,5,2013,2372
08,5,2014,2446
08,5,2015,2641
08,5,2016,2595
08,5,2017,2797
08,5,2018,2714
08,5,2019,2749
08,5,2020,2781
08,5,2021,2717
08,5,2022,2717
08,5,2023,2692
08,6,1968,3246
08,6,1969,3363
08,6,1970,3598
08,6,1971,3640
08,6,1972,3679
08,6,1973,3445
08,6,1974,3251
08,6,1975,3076
08,6,1976,3140
08,6,1977,3228
08,6,1978,3209
08,6,1979,3224
08,6,1980,3157
08,6,1981,2947
08,6,1982,2807
08,6,1983,2776
08,6,1984,2660
08,6,1985,2817
08,6,1986,2647
08,6,1987,2709
08,6,1988,2723
08,6,1989,2669
08,6,1990,2777
08,6,1991,2966
08,6,1992,2898
08,6,1993,3043
08,6,1994,3201
08,6,1995,3277
08,6,1996,3505
08,6,1997,3400
08,6,1998,3300
08,6,1999,3072
08,6,2000,2886
08,6,2001,2643
08,6,2002,2368
08,6,2003,2145
08,6,2004,2180
08,6,2005,2149
08,6,2006,2246
08,6,2007,2165
08,6,2008,2314
08,6,2009,2248
08,6,2010,2296
08,6,2011,2304
08,6,2012,2339
08,6,2013,2414
08,6,2014,2428
08,6,2015,2514
08,6,2016,2783
08,6,2017,2653
08,6,2018,2857
08,6,2019,2721
08,6,2020,2787
08,6,2021,2801
08,6,2022,2734
08,6,2023,2696
08,7,1968,2983
08,7,1969,3267
08,7,1970,3408
08,7,1971,3575
08,7,1972,3628
08,7,1973,3701
08,7,1974,3456
08,7,1975,3269
08,7,1976,3103
08,7,1977,3174
08,7,1978,3248
08,7,1979,3213
08,7,1980,3237
08,7,1981,3176
08,7,1982,2950
08,7,1983,2818
08,7,1984,2764
08,7,1985,2627
08,7,1986,2817
08,7,1987,2661
08,7,1988,2729
08,7,1989,2788
08,7,1990,2722
08,7,1991,2808
08,7,1992,2972
08,7,1993,2896
08,7,1994,3101
08,7,1995,3206
08,7,1996,3273
08,7,1997,3496
08,7,1998,3395
08,7,1999,3315
08,7,2000,3093
08,7,2001,2906
08,7,2002,2680
08,7,2003,2393
08,7,2004,2164
08,7,2005,2173
08,7,2006,2158
08,7,2007,2270
08,7,2008,2185
08,7,2009,2346
08,7,2010,2267
08,7,2011,2305
08,7,2012,2307
08,7,2013,2388
08,7,2014,2461
08,7,2015,2505
08,7,2016,2636
08,7,2017,2823
08,7,2018,2683
08,7,2019,2868
08,7,2020,2730
08,7,2021,2791
08,7,2022,2811
08,7,2023,2732
08,8,1968,2999
08,8,1969,3016
08,8,1970,3286
08,8,1971,3401
08,8,1972,3581
08,8,1973,3627
08,8,1974,3689
08,8,1975,3474
08,8,1976,3294
08,8,1977,3109
08,8,1978,3179
08,8,1979,3259
08,8,1980,3236
08,8,1981,3248
08,8,1982,3187
08,8,1983,2955
08,8,1984,2811
08,8,1985,2753
08,8,1986,2625
08,8,1987,2827
08,8,1988,2676
08,8,1989,2772
08,8,1990,2830
08,8,1991,2728
08,8,1992,2807
08,8,1993,2990
08,8,1994,2973
08,8,1995,3104
08,8,1996,3213
08,8,1997,3287
08,8,1998,3482
08,8,1999,3397
08,8,2000,3318
08,8,2001,3110
08,8,2002,2929
08,8,2003,2699
08,8,2004,2404
08,8,2005,2176
08,8,2006,2175
08,8,2007,2177
08,8,2008,2281
08,8,2009,2228
08,8,2010,2357
08,8,2011,2286
08,8,2012,2332
08,8,2013,2343
08,8,2014,2434
08,8,2015,2529
08,8,2016,2627
08,8,2017,2686
08,8,2018,2861
08,8,2019,2677
08,8,2020,2891
08,8,2021,2766
08,8,2022,2801
08,8,2023,2787
08,9,1968,3158
08,9,1969,3004
08,9,1970,3050
08,9,1971,3288
08,9,1972,3393
08,9,1973,3577
08,9,1974,3631
08,9,1975,3724
08,9,1976,3492
08,9,1977,3314
08,9,1978,3106
08,9,1979,3185
08,9,1980,3278
08,9,1981,3226
08,9,1982,3262
08,9,1983,3193
08,9,1984,2957
08,9,1985,2807
08,9,1986,2754
08,9,1987,2618
08,9,1988,2848
08,9,1989,2709
08,9,1990,2803
08,9,1991,2839
08,9,1992,2720
08,9,1993,2832
08,9,1994,3069
08,9,1995,2994
08,9,1996,3106
08,9,1997,3200
08,9,1998,3282
08,9,1999,3482
08,9,2000,3410
08,9,2001,3337
08,9,2002,3134
08,9,2003,2959
08,9,2004,2709
08,9,2005,2413
08,9,2006,2193
08,9,2007,2200
08,9,2008,2193
08,9,2009,2313
08,9,2010,2240
08,9,2011,2364
08,9,2012,2292
08,9,2013,2358
08,9,2014,2385
08,9,2015,2476
08,9,2016,2627
08,9,2017,2683
08,9,2018,2726
08,9,2019,2884
08,9,2020,2690
08,9,2021,2913
08,9,2022,2788
08,9,2023,2796
08,10,1968,3074
08,10,1969,3183
08,10,1970,3017
08,10,1971,3036
08,10,1972,3269
08,10,1973,3391
08,10,1974,3564
08,10,1975,3635
08,10,1976,3720
08,10,1977,3529
08,10,1978,3321
08,10,1979,3110
08,10,1980,3198
08,10,1981,3281
08,10,1982,3231
08,10,1983,3265
08,10,1984,3187
08,10,1985,2947
08,10,1986,2808
08,10,1987,2772
08,10,1988,2643
08,10,1989,2875
08,10,1990,2743
08,10,1991,2811
08,10,1992,2839
08,10,1993,2737
08,10,1994,2912
08,10,1995,3060
08,10,1996,2991
08,10,1997,3097
08,10,1998,3188
08,10,1999,3293
08,10,2000,3508
08,10,2001,3420
08,10,2002,3357
08,10,2003,3154
08,10,2004,2972
08,10,2005,2716
08,10,2006,2437
08,10,2007,2223
08,10,2008,2216
08,10,2009,2214
08,10,2010,2325
08,10,2011,2255
08,10,2012,2376
08,10,2013,2336
08,10,2014,2409
08,10,2015,2448
08,10,2016,2600
08,10,2017,2686
08,10,2018,2732
08,10,2019,2746
08,10,2020,2878
08,10,2021,2716
08,10,2022,2934
08,10,2023,2778
08,11,1968,3088
08,11,1969,3098
08,11,1970,3204
08,11,1971,3014
08,11,1972,3037
08,11,1973,3263
08,11,1974,3376
08,11,1975,3581
08,11,1976,3641
08,11,1977,3739
08,11,1978,3553
08,11,1979,3334
08,11,1980,3126
08,11,1981,3202
08,11,1982,3276
08,11,1983,3224
08,11,1984,3270
08,11,1985,3169
08,11,1986,2948
08,11,1987,2823
08,11,1988,2805
08,11,1989,2694
08,11,1990,2918
08,11,1991,2749
08,11,1992,2820
08,11,1993,2879
08,11,1994,2783
08,11,1995,2928
08,11,1996,3049
08,11,1997,2988
08,11,1998,3103
08,11,1999,3198
08,11,2000,3298
08,11,2001,3529
08,11,2002,3429
08,11,2003,3386
08,11,2004,3176
08,11,2005,2972
08,11,2006,2732
08,11,2007,2465
08,11,2008,2243
08,11,2009,2231
08,11,2010,2233
08,11,2011,2339
08,11,2012,2262
08,11,2013,2426
08,11,2014,2381
08,11,2015,2471
08,11,2016,2554
08,11,2017,2635
08,11,2018,2737
08,11,2019,2760
08,11,2020,2761
08,11,2021,2915
08,11,2022,2736
08,11,2023,2924
08,12,1968,3351
08,12,1969,3122
08,12,1970,3104
08,12,1971,3190
08,12,1972,3002
08,12,1973,3035
08,12,1974,3264
08,12,1975,3411
08,12,1976,3585
08,12,1977,3663
08,12,1978,3750
08,12,1979,3538
08,12,1980,3340
08,12,1981,3131
08,12,1982,3211
08,12,1983,3285
08,12,1984,3220
08,12,1985,3254
08,12,1986,3175
08,12,1987,2949
08,12,1988,2843
08,12,1989,2853
08,12,1990,2711
08,12,1991,2926
08,12,1992,2770
08,12,1993,2850
08,12,1994,2913
08,12,1995,2780
08,12,1996,2929
08,12,1997,3037
08,12,1998,2976
08,12,1999,3096
08,12,2000,3208
08,12,2001,3316
08,12,2002,3552
08,12,2003,3450
08,12,2004,3397
08,12,2005,3169
08,12,2006,2996
08,12,2007,2746
08,12,2008,2485
08,12,2009,2268
08,12,2010,2249
08,12,2011,2240
08,12,2012,2374
08,12,2013,2305
08,12,2014,2440
08,12,2015,2442
08,12,2016,2572
08,12,2017,2590
08,12,2018,2664
08,12,2019,2767
08,12,2020,2751
08,12,2021,2780
08,12,2022,2944
08,12,2023,2726
08,13,1968,3273
08,13,1969,3391
08,13,1970,3142
08,13,1971,3124
08,13,1972,3188
08,13,1973,3002
08,13,1974,3017
08,13,1975,3294
08,13,1976,3419
08,13,1977,3612
08,13,1978,3674
08,13,1979,3773
08,13,1980,3534
08,13,1981,3343
08,13,1982,3145
08,13,1983,3198
08,13,1984,3273
08,13,1985,3218
08,13,1986,3256
08,13,1987,3171
08,13,1988,2963
08,13,1989,2893
08,13,1990,2871
08,13,1991,2735
08,13,1992,2919
08,13,1993,2775
08,13,1994,2886
08,13,1995,2921
08,13,1996,2759
08,13,1997,2926
08,13,1998,3038
08,13,1999,2981
08,13,2000,3109
08,13,2001,3227
08,13,2002,3323
08,13,2003,3573
08,13,2004,3468
08,13,2005,3406
08,13,2006,3181
08,13,2007,3006
08,13,2008,2771
08,13,2009,2513
08,13,2010,2292
08,13,2011,2276
08,13,2012,2255
08,13,2013,2397
08,13,2014,2355
08,13,2015,2482
08,13,2016,2547
08,13,2017,2614
08,13,2018,2649
08,13,2019,2673
08,13,2020,2783
08,13,2021,2760
08,13,2022,2777
08,13,2023,2937
08,14,1968,3288
08,14,1969,3289
08,14,1970,3386
08,14,1971,3145
08,14,1972,3110
08,14,1973,3201
08,14,1974,3006
08,14,1975,3028
08,14,1976,3291
08,14,1977,3424
08,14,1978,3616
08,14,1979,3681
08,14,1980,3774
08,14,1981,3539
08,14,1982,3348
08,14,1983,3145
08,14,1984,3206
08,14,1985,3259
08,14,1986,3216
08,14,1987,3264
08,14,1988,3177
08,14,1989,3006
08,14,1990,2909
08,14,1991,2891
08,14,1992,2737
08,14,1993,2933
08,14,1994,2826
08,14,1995,2886
08,14,1996,2911
08,14,1997,2764
08,14,1998,2921
08,14,1999,3031
08,14,2000,2985
08,14,2001,3139
08,14,2002,3242
08,14,2003,3346
08,14,2004,3581
08,14,2005,3472
08,14,2006,3415
08,14,2007,3188
08,14,2008,3019
08,14,2009,2787
08,14,2010,2524
08,14,2011,2296
08,14,2012,2282
08,14,2013,2295
08,14,2014,2441
08,14,2015,2413
08,14,2016,2580
08,14,2017,2570
08,14,2018,2654
08,14,2019,2652
08,14,2020,2690
08,14,2021,2782
08,14,2022,2784
08,14,2023,2773
08,15,1968,3302
08,15,1969,3327
08,15,1970,3314
08,15,1971,3379
08,15,1972,3137
08,15,1973,3093
08,15,1974,3204
08,15,1975,3017
08,15,1976,3032
08,15,1977,3294
08,15,1978,3423
08,15,1979,3615
08,15,1980,3693
08,15,1981,3773
08,15,1982,3540
08,15,1983,3352
08,15,1984,3140
08,15,1985,3202
08,15,1986,3254
08,15,1987,3231
08,15,1988,3288
08,15,1989,3207
08,15,1990,3025
08,15,1991,2930
08,15,1992,2891
08,15,1993,2753
08,15,1994,2962
08,15,1995,2832
08,15,1996,2885
08,15,1997,2908
08,15,1998,2741
08,15,1999,2924
08,15,2000,3027
08,15,2001,3002
08,15,2002,3152
08,15,2003,3262
08,15,2004,3364
08,15,2005,3593
08,15,2006,3485
08,15,2007,3433
08,15,2008,3205
08,15,2009,3036
08,15,2010,2796
08,15,2011,2549
08,15,2012,2320
08,15,2013,2308
08,15,2014,2326
08,15,2015,2516
08,15,2016,2529
08,15,2017,2617
08,15,2018,2602
08,15,2019,2682
08,15,2020,2650
08,15,2021,2698
08,15,2022,2807
08,15,2023,2791
08,16,1968,3327
08,16,1969,3331
08,16,1970,3327
08,16,1971,3311
08,16,1972,3366
08,16,1973,3110
08,16,1974,3101
08,16,1975,3191
08,16,1976,3012
08,16,1977,3020
08,16,1978,3291
08,16,1979,3419
08,16,1980,3608
08,16,1981,3685
08,16,1982,3765
08,16,1983,3526
08,16,1984,3338
08,16,1985,3130
08,16,1986,3195
08,16,1987,3254
08,16,1988,3236
08,16,1989,3302
08,16,1990,3224
08,16,1991,3036
08,16,1992,2917
08,16,1993,2910
08,16,1994,2783
08,16,1995,2966
08,16,1996,2798
08,16,1997,2876
08,16,1998,2903
08,16,1999,2743
08,16,2000,2913
08,16,2001,3003
08,16,2002,3022
08,16,2003,3160
08,16,2004,3265
08,16,2005,3350
08,16,2006,3594
08,16,2007,3490
08,16,2008,3425
08,16,2009,3241
08,16,2010,3060
08,16,2011,2835
08,16,2012,2577
08,16,2013,2339
08,16,2014,2346
08,16,2015,2404
08,16,2016,2621
08,16,2017,2581
08,16,2018,2660
08,16,2019,2633
08,16,2020,2690
08,16,2021,2653
08,16,2022,2716
08,16,2023,2794
09,0,1968,717
09,0,1969,671
09,0,1970,661
09,0,1971,744
09,0,1972,749
09,0,1973,709
09,0,1974,758
09,0,1975,657
09,0,1976,634
09,0,1977,693
09,0,1978,579
09,0,1979,694
09,0,1980,653
09,0,1981,699
09,0,1982,695
09,0,1983,678
09,0,1984,690
09,0,1985,656
09,0,1986,683
09,0,1987,732
09,0,1988,802
09,0,1989,807
09,0,1990,918
09,0,1991,799
09,0,1992,798
09,0,1993,739
09,0,1994,717
09,0,1995,618
09,0,1996,557
09,0,1997,533
09,0,1998,466
09,0,1999,522
09,0,2000,525
09,0,2001,485
09,0,2002,542
09,0,2003,504
09,0,2004,479
09,0,2005,523
09,0,2006,523
09,0,2007,476
09,0,2008,552
09,0,2009,577
09,0,2010,579
09,0,2011,540
09,0,2012,569
09,0,2013,519
09,0,2014,533
09,0,2015,497
09,0,2016,517
09,0,2017,537
09,0,2018,515
09,0,2019,516
09,0,2020,474
09,0,2021,532
09,0,2022,471
09,0,2023,463
09,1,1968,856
09,1,1969,754
09,1,1970,675
09,1,1971,661
09,1,1972,765
09,1,1973,759
09,1,1974,714
09,1,1975,781
09,1,1976,676
09,1,1977,649
09,1,1978,706
09,1,1979,597
09,1,1980,703
09,1,1981,668
09,1,1982,708
09,1,1983,707
09,1,1984,690
09,1,1985,696
09,1,1986,660
09,1,1987,690
09,1,1988,743
09,1,1989,822
09,1,1990,831
09,1,1991,948
09,1,1992,800
09,1,1993,805
09,1,1994,753
09,1,1995,717
09,1,1996,612
09,1,1997,553
09,1,1998,548
09,1,1999,479
09,1,2000,532
09,1,2001,539
09,1,2002,494
09,1,2003,548
09,1,2004,521
09,1,2005,480
09,1,2006,537
09,1,2007,537
09,1,2008,487
09,1,2009,562
09,1,2010,586
09,1,2011,590
09,1,2012,545
09,1,2013,589
09,1,2014,530
09,1,2015,554
09,1,2016,520
09,1,2017,560
09,1,2018,578
09,1,2019,538
09,1,2020,537
09,1,2021,496
09,1,2022,550
09,1,2023,476
09,2,1968,811
09,2,1969,834
09,2,1970,750
09,2,1971,678
09,2,1972,668
09,2,1973,771
09,2,1974,771
09,2,1975,728
09,2,1976,781
09,2,1977,685
09,2,1978,651
09,2,1979,700
09,2,1980,610
09,2,1981,708
09,2,1982,675
09,2,1983,711
09,2,1984,702
09,2,1985,699
09,2,1986,700
09,2,1987,664
09,2,1988,695
09,2,1989,760
09,2,1990,838
09,2,1991,833
09,2,1992,952
09,2,1993,798
09,2,1994,840
09,2,1995,756
09,2,1996,728
09,2,1997,609
09,2,1998,555
09,2,1999,549
09,2,2000,487
09,2,2001,544
09,2,2002,547
09,2,2003,507
09,2,2004,562
09,2,2005,531
09,2,2006,484
09,2,2007,544
09,2,2008,543
09,2,2009,491
09,2,2010,569
09,2,2011,607
09,2,2012,597
09,2,2013,551
09,2,2014,598
09,2,2015,544
09,2,2016,583
09,2,2017,540
09,2,2018,589
09,2,2019,595
09,2,2020,553
09,2,2021,566
09,2,2022,517
09,2,2023,556
09,3,1968,838
09,3,1969,817
09,3,1970,825
09,3,1971,751
09,3,1972,677
09,3,1973,679
09,3,1974,774
09,3,1975,787
09,3,1976,735
09,3,1977,784
09,3,1978,693
09,3,1979,658
09,3,1980,694
09,3,1981,610
09,3,1982,711
09,3,1983,683
09,3,1984,715
09,3,1985,707
09,3,1986,708
09,3,1987,705
09,3,1988,668
09,3,1989,711
09,3,1990,765
09,3,1991,846
09,3,1992,844
09,3,1993,964
09,3,1994,814
09,3,1995,845
09,3,1996,751
09,3,1997,722
09,3,1998,624
09,3,1999,549
09,3,2000,565
09,3,2001,490
09,3,2002,544
09,3,2003,546
09,3,2004,499
09,3,2005,565
09,3,2006,549
09,3,2007,491
09,3,2008,558
09,3,2009,547
09,3,2010,507
09,3,2011,575
09,3,2012,615
09,3,2013,600
09,3,2014,571
09,3,2015,606
09,3,2016,573
09,3,2017,604
09,3,2018,556
09,3,2019,603
09,3,2020,621
09,3,2021,585
09,3,2022,569
09,3,2023,523
09,4,1968,868
09,4,1969,837
09,4,1970,812
09,4,1971,845
09,4,1972,759
09,4,1973,676
09,4,1974,679
09,4,1975,776
09,4,1976,797
09,4,1977,733
09,4,1978,780
09,4,1979,702
09,4,1980,659
09,4,1981,695
09,4,1982,610
09,4,1983,702
09,4,1984,690
09,4,1985,719
09,4,1986,708
09,4,1987,710
09,4,1988,706
09,4,1989,682
09,4,1990,713
09,4,1991,769
09,4,1992,852
09,4,1993,842
09,4,1994,973
09,4,1995,805
09,4,1996,856
09,4,1997,773
09,4,1998,742
09,4,1999,623
09,4,2000,555
09,4,2001,571
09,4,2002,496
09,4,2003,556
09,4,2004,543
09,4,2005,498
09,4,2006,568
09,4,2007,548
09,4,2008,485
09,4,2009,573
09,4,2010,561
09,4,2011,505
09,4,2012,589
09,4,2013,632
09,4,2014,609
09,4,2015,583
09,4,2016,621
09,4,2017,595
09,4,2018,629
09,4,2019,558
09,4,2020,609
09,4,2021,637
09,4,2022,594
09,4,2023,571
09,5,1968,814
09,5,1969,864
09,5,1970,828
09,5,1971,810
09,5,1972,845
09,5,1973,757
09,5,1974,676
09,5,1975,682
09,5,1976,786
09,5,1977,809
09,5,1978,736
09,5,1979,786
09,5,1980,717
09,5,1981,676
09,5,1982,691
09,5,1983,605
09,5,1984,706
09,5,1985,694
09,5,1986,721
09,5,1987,715
09,5,1988,718
09,5,1989,712
09,5,1990,685
09,5,1991,719
09,5,1992,763
09,5,1993,851
09,5,1994,862
09,5,1995,972
09,5,1996,807
09,5,1997,851
09,5,1998,777
09,5,1999,740
09,5,2000,630
09,5,2001,563
09,5,2002,575
09,5,2003,493
09,5,2004,556
09,5,2005,547
09,5,2006,500
09,5,2007,573
09,5,2008,557
09,5,2009,491
09,5,2010,572
09,5,2011,573
09,5,2012,522
09,5,2013,597
09,5,2014,638
09,5,2015,623
09,5,2016,613
09,5,2017,637
09,5,2018,609
09,5,2019,648
09,5,2020,574
09,5,2021,638
09,5,2022,643
09,5,2023,604
09,6,1968,770
09,6,1969,823
09,6,1970,859
09,6,1971,828
09,6,1972,819
09,6,1973,846
09,6,1974,765
09,6,1975,690
09,6,1976,690
09,6,1977,790
09,6,1978,808
09,6,1979,737
09,6,1980,784
09,6,1981,726
09,6,1982,674
09,6,1983,702
09,6,1984,608
09,6,1985,703
09,6,1986,693
09,6,1987,727
09,6,1988,723
09,6,1989,724
09,6,1990,713
09,6,1991,692
09,6,1992,716
09,6,1993,760
09,6,1994,860
09,6,1995,858
09,6,1996,974
09,6,1997,803
09,6,1998,850
09,6,1999,789
09,6,2000,746
09,6,2001,643
09,6,2002,580
09,6,2003,576
09,6,2004,493
09,6,2005,555
09,6,2006,558
09,6,2007,512
09,6,2008,573
09,6,2009,562
09,6,2010,503
09,6,2011,572
09,6,2012,578
09,6,2013,529
09,6,2014,595
09,6,2015,656
09,6,2016,642
09,6,2017,629
09,6,2018,652
09,6,2019,619
09,6,2020,657
09,6,2021,589
09,6,2022,655
09,6,2023,652
09,7,1968,752
09,7,1969,777
09,7,1970,824
09,7,1971,864
09,7,1972,842
09,7,1973,835
09,7,1974,849
09,7,1975,766
09,7,1976,693
09,7,1977,694
09,7,1978,789
09,7,1979,819
09,7,1980,742
09,7,1981,793
09,7,1982,731
09,7,1983,681
09,7,1984,700
09,7,1985,604
09,7,1986,707
09,7,1987,697
09,7,1988,739
09,7,1989,722
09,7,1990,737
09,7,1991,720
09,7,1992,692
09,7,1993,720
09,7,1994,782
09,7,1995,855
09,7,1996,860
09,7,1997,977
09,7,1998,818
09,7,1999,841
09,7,2000,802
09,7,2001,748
09,7,2002,646
09,7,2003,579
09,7,2004,581
09,7,2005,483
09,7,2006,557
09,7,2007,560
09,7,2008,519
09,7,2009,580
09,7,2010,563
09,7,2011,505
09,7,2012,582
09,7,2013,584
09,7,2014,534
09,7,2015,598
09,7,2016,666
09,7,2017,656
09,7,2018,652
09,7,2019,652
09,7,2020,626
09,7,2021,668
